transaction_id,user_id,account_id,amount,transaction_type,category,merchant_name,transaction_date,payment_method,is_flagged,monthly_budget,spent_in_category_month,over_budget_percentage
4705,548,686,123.21,expense,Education,University,30/08/2024 03:00,mobile_wallet,0,1021.82,189.74,0
2953,516,895,4628.3,income,Salary,Freelance Client,03/02/2024 14:00,mobile_wallet,0,2911.33,4373.82,50.23
4944,348,22,394.26,expense,Transport,Uber,27/02/2024 11:00,bank_transfer,0,2208.87,14.19,0
9564,297,834,331.22,expense,Bills,Gas Utility,13/10/2024 10:00,mobile_wallet,0,2271.7,2173.97,0
3857,293,380,28.28,expense,Transport,Gas Station,18/08/2024 23:00,cash,0,1869.33,2951.47,57.89
5847,593,566,350.62,expense,Health,Optics,22/03/2024 22:00,cash,0,928.25,1207.2,30.05
8831,173,86,127.43,expense,Education,University,07/05/2024 15:00,card,1,2551.58,2002.84,0
5340,575,101,667.36,expense,Other,Service Fee,11/07/2024 04:00,mobile_wallet,0,657.93,763.42,16.03
544,419,609,850.57,income,Investment,Mutual Funds,09/01/2024 03:00,mobile_wallet,0,1442.68,2293.92,59
8382,469,279,3391.84,income,Investment,Mutual Funds,25/10/2024 05:00,cash,0,2696.92,1586.75,0
2994,311,529,548.08,expense,Food,Burger King,16/02/2024 23:00,card,0,593.16,212.75,0
3585,143,175,166.2,expense,Entertainment,PlayStation Store,06/10/2024 14:00,card,0,583.7,363.66,0
9561,32,754,607.85,expense,Entertainment,PlayStation Store,17/08/2024 15:00,bank_transfer,0,2635.15,2819.64,7
5427,224,122,73.44,expense,Bills,Electric Co,24/10/2024 17:00,bank_transfer,0,2106.72,318.04,0
5610,536,177,3306.91,income,Salary,Contract Payment,05/04/2024 03:00,bank_transfer,0,1226.23,477.88,0
3436,194,288,3487.16,income,Investment,Crypto Exchange,20/10/2024 10:00,mobile_wallet,0,1089.93,376.19,0
306,469,376,148.23,expense,Entertainment,Netflix,11/08/2024 16:00,card,0,948.36,9.16,0
6345,182,538,669.17,expense,Bills,Water Co,22/01/2024 16:00,bank_transfer,0,1249.42,1119.93,0
2864,144,15,799.63,expense,Entertainment,Netflix,04/09/2024 18:00,bank_transfer,0,523.29,473.13,0
2847,299,823,681.23,expense,Food,Local Diner,07/09/2024 00:00,mobile_wallet,0,1289.22,1145.84,0
9363,388,499,717.31,expense,Bills,Water Co,18/12/2024 15:00,mobile_wallet,0,2813.29,3157.42,12.23
3838,286,321,633.27,expense,Education,University,01/09/2024 17:00,bank_transfer,0,1464.42,1957.51,33.67
5623,196,640,435.01,expense,Food,McDonald's,09/12/2024 11:00,bank_transfer,0,1924.51,1096.78,0
6696,230,893,49.36,expense,Transport,Taxi,19/12/2024 02:00,card,0,2797.01,3416.78,22.16
8506,33,535,445.17,expense,Other,Service Fee,29/10/2024 00:00,cash,0,2705.14,1096.1,0
3420,359,61,34.36,expense,Food,Local Diner,01/02/2024 03:00,cash,0,2606.01,1290.32,0
2157,560,5,745.26,expense,Transport,Taxi,03/09/2024 12:00,bank_transfer,0,1971.57,366.53,0
4507,371,282,662.2,expense,Transport,Gas Station,27/06/2024 02:00,card,0,982.52,136.16,0
4584,473,646,717.05,expense,Transport,Metro,11/08/2024 01:00,bank_transfer,0,2385.63,40.51,0
7935,24,97,215.47,expense,Bills,Mobile Carrier,13/06/2024 11:00,card,0,2396.97,3664.38,52.88
2068,279,210,121.96,expense,Entertainment,Concert Venue,18/08/2024 00:00,bank_transfer,0,1084.89,831.37,0
4543,578,599,94.16,expense,Bills,Water Co,31/10/2024 21:00,card,0,2175.87,296.38,0
9285,215,830,677.61,expense,Food,Burger King,08/10/2024 15:00,mobile_wallet,0,2151.97,1663.17,0
3990,367,845,648.56,expense,Other,Misc Store,14/02/2024 10:00,mobile_wallet,0,1806.03,2367.1,31.07
6304,17,231,25.05,expense,Entertainment,Spotify,03/12/2024 22:00,cash,0,2812.11,959.68,0
4721,466,847,119.9,expense,Bills,Water Co,25/05/2024 03:00,cash,0,2392.63,1908.65,0
226,212,693,3397.74,income,Salary,Freelance Client,05/01/2024 02:00,mobile_wallet,0,2024.76,1442.84,0
9170,34,496,617.81,expense,Food,Burger King,23/10/2024 14:00,card,0,916.15,918.06,0.21
5619,449,161,429.61,expense,Food,McDonald's,18/08/2024 18:00,card,0,1526.14,458.8,0
631,155,885,703.39,expense,Bills,Internet Provider,13/04/2024 05:00,card,1,2811.22,2507.01,0
7267,598,340,332.03,expense,Other,Gift,30/06/2024 18:00,mobile_wallet,0,2901.66,3236.89,11.55
4887,589,546,18.09,expense,Health,Clinic,06/03/2024 08:00,card,0,2800.95,4111.15,46.78
4560,153,117,390.37,expense,Food,McDonald's,30/08/2024 12:00,mobile_wallet,0,1308.32,859.27,0
1606,228,623,514.57,expense,Entertainment,PlayStation Store,10/03/2024 03:00,cash,0,684.49,569.13,0
8236,92,148,551.66,expense,Shopping,Zara,12/04/2024 01:00,cash,0,673.7,247.58,0
3901,592,278,21.25,expense,Health,Dentist,02/10/2024 23:00,cash,0,2788.63,1508.23,0
9082,536,123,341.57,expense,Education,Bookstore,09/12/2024 00:00,bank_transfer,0,2828.06,273.83,0
8815,95,701,610.01,expense,Transport,Bus Co,28/12/2024 14:00,cash,0,2703.3,586.42,0
4942,444,326,779.06,expense,Education,Udemy,06/08/2024 00:00,card,1,2719.88,609.91,0
575,149,528,227.16,expense,Shopping,H&M,11/02/2024 19:00,bank_transfer,0,1144.2,495.65,0
2416,401,581,799.66,expense,Bills,Mobile Carrier,06/06/2024 13:00,mobile_wallet,0,615.35,543.83,0
6195,506,493,1484.66,income,Salary,Freelance Client,29/02/2024 04:00,bank_transfer,0,1533.29,1995.86,30.17
3334,115,6,109.38,expense,Food,Burger King,25/09/2024 12:00,cash,0,1055.07,802.22,0
6247,436,189,527.16,expense,Other,Misc Store,03/07/2024 20:00,cash,0,458.39,510.62,11.39
407,470,250,228.01,expense,Bills,Water Co,19/07/2024 18:00,cash,0,366.44,565.66,54.37
7238,448,298,119.36,expense,Education,Coursera,04/09/2024 14:00,mobile_wallet,0,1140.54,1751.51,53.57
5164,556,428,715.31,expense,Bills,Electric Co,27/10/2024 14:00,mobile_wallet,0,379.39,344.53,0
6437,322,434,383.73,expense,Transport,Taxi,27/03/2024 03:00,cash,0,2013.83,314.2,0
6715,311,38,419.33,expense,Other,Gift,29/03/2024 12:00,mobile_wallet,0,1906.02,1693.75,0
8672,312,815,2984.13,income,Salary,Contract Payment,29/11/2024 10:00,mobile_wallet,0,1461.73,1825.7,24.9
6646,558,461,1544.94,income,Investment,Stock Broker,25/05/2024 03:00,cash,0,379.47,465.28,22.61
1276,373,181,253.09,expense,Entertainment,Concert Venue,16/05/2024 00:00,bank_transfer,0,672.9,119.92,0
9881,393,350,649.98,expense,Transport,Lyft,05/02/2024 03:00,card,1,1817.89,105.82,0
3117,448,843,194.91,expense,Other,Service Fee,28/05/2024 15:00,cash,0,680.04,617.76,0
1896,149,674,330.52,expense,Education,Bookstore,12/05/2024 17:00,card,0,2416.67,658.91,0
1944,280,527,4150.69,income,Investment,Mutual Funds,02/09/2024 15:00,card,0,1758.16,265.41,0
1566,351,339,349.31,expense,Food,Starbucks,26/10/2024 13:00,cash,0,1955.53,1173.28,0
3603,209,573,107.34,expense,Entertainment,Netflix,04/11/2024 06:00,mobile_wallet,0,1338.36,209.51,0
4807,84,420,30.78,expense,Health,Clinic,24/11/2024 00:00,bank_transfer,0,1484.69,252.2,0
5271,585,827,7.29,expense,Shopping,Local Mall,22/06/2024 08:00,cash,0,487.63,141.84,0
828,408,199,563.46,expense,Entertainment,PlayStation Store,16/10/2024 18:00,cash,0,1336.55,603.21,0
3653,222,423,551.84,expense,Transport,Lyft,10/11/2024 10:00,card,0,1572.97,1510.95,0
9001,462,394,491.26,expense,Bills,Internet Provider,12/10/2024 07:00,cash,0,1845.81,2439.62,32.17
956,175,11,361.43,expense,Education,Coursera,28/09/2024 03:00,cash,0,604.25,82.07,0
7745,21,552,298.09,expense,Food,Local Diner,28/03/2024 11:00,card,0,2496.03,1982.14,0
951,113,105,475.32,expense,Health,Gym,26/10/2024 16:00,mobile_wallet,0,1576.76,2257.64,43.18
6726,567,243,289.27,expense,Bills,Water Co,12/12/2024 09:00,bank_transfer,0,1466.18,2312.82,57.74
9409,18,299,721.27,expense,Transport,Metro,28/04/2024 20:00,mobile_wallet,0,2132.71,103.36,0
391,72,300,29.74,expense,Bills,Electric Co,15/06/2024 18:00,mobile_wallet,0,1100.86,1451.03,31.81
5400,368,629,81.99,expense,Health,Dentist,07/07/2024 19:00,bank_transfer,0,2079.74,847.28,0
7555,336,643,760.74,expense,Shopping,H&M,04/10/2024 08:00,bank_transfer,0,1811.83,1687.31,0
2409,591,202,307.41,expense,Food,Burger King,09/08/2024 14:00,cash,0,2711.13,855.06,0
9081,441,861,616.05,expense,Shopping,Zara,11/09/2024 03:00,cash,0,2113.84,867.99,0
4525,489,508,44.79,expense,Education,Coursera,26/01/2024 03:00,mobile_wallet,0,2567.66,2704.02,5.31
4427,12,444,33.64,expense,Health,Dentist,11/12/2024 22:00,card,0,2807.87,3215.28,14.51
1509,88,199,252.53,expense,Entertainment,Concert Venue,14/06/2024 07:00,bank_transfer,0,1009.5,1286.09,27.4
7467,144,42,627.67,expense,Health,Clinic,25/05/2024 18:00,bank_transfer,0,420,544.5,29.64
2436,245,560,372.05,expense,Transport,Taxi,22/06/2024 12:00,bank_transfer,0,997.97,327.81,0
549,162,320,3483.24,income,Salary,Contract Payment,19/08/2024 19:00,mobile_wallet,0,2707.81,1024.12,0
9355,230,350,657.23,expense,Education,University,07/01/2024 13:00,mobile_wallet,0,1268.34,635.22,0
61,24,674,486.49,expense,Education,Coursera,02/03/2024 00:00,card,0,2011.26,1043.16,0
7793,253,128,4343.37,income,Investment,Mutual Funds,25/05/2024 22:00,cash,0,2908.54,1824.33,0
2872,361,382,333.21,expense,Education,Bookstore,09/04/2024 07:00,card,0,2268.67,232.54,0
1769,508,575,197.91,expense,Bills,Mobile Carrier,13/06/2024 18:00,bank_transfer,0,2141.67,1944.69,0
2929,175,813,718.95,expense,Education,Udemy,25/09/2024 22:00,bank_transfer,0,1117.81,271.35,0
8320,209,353,579.76,expense,Bills,Internet Provider,19/01/2024 16:00,mobile_wallet,0,1176.25,1136.91,0
5449,539,309,228.62,expense,Food,Local Diner,01/06/2024 12:00,cash,0,248.66,214.08,0
2113,160,701,457.06,expense,Food,Local Diner,17/10/2024 04:00,card,0,1616.2,1515.27,0
4813,465,785,561.99,expense,Transport,Uber,24/01/2024 14:00,bank_transfer,0,607.17,598.45,0
855,444,851,471.79,expense,Shopping,Sephora,01/06/2024 01:00,cash,0,2515.78,447.02,0
3577,461,849,173.61,expense,Other,Gift,19/03/2024 03:00,cash,0,2273.43,3288.45,44.65
1208,464,549,308.62,expense,Education,Bookstore,04/01/2024 02:00,bank_transfer,0,2776.61,719.56,0
9814,129,661,177.04,expense,Health,Dentist,11/02/2024 11:00,bank_transfer,0,1139.58,679.49,0
4003,319,667,379.04,expense,Transport,Metro,04/06/2024 18:00,mobile_wallet,0,215.95,48.33,0
866,6,645,466.4,expense,Education,Udemy,13/05/2024 23:00,card,1,2055.79,1015.91,0
6730,251,677,544.87,expense,Entertainment,Concert Venue,16/08/2024 12:00,card,0,1857.54,1118.98,0
4326,419,778,6.89,expense,Health,Clinic,21/04/2024 00:00,bank_transfer,0,868.3,585.6,0
8130,480,894,4223.54,income,Investment,Mutual Funds,14/05/2024 02:00,bank_transfer,0,1947.55,994.55,0
5083,520,705,3176.07,income,Salary,Contract Payment,26/01/2024 08:00,bank_transfer,0,2827.62,1190.73,0
4960,580,226,713.46,expense,Bills,Water Co,31/10/2024 23:00,mobile_wallet,0,2550.44,2631.37,3.17
190,183,257,687.67,expense,Entertainment,PlayStation Store,19/05/2024 05:00,card,1,1473.3,2199.29,49.28
7081,9,697,168.75,expense,Entertainment,PlayStation Store,04/05/2024 10:00,mobile_wallet,0,2502.2,2689.01,7.47
9167,169,739,774.23,expense,Education,Bookstore,19/05/2024 09:00,card,1,1397.15,2190.7,56.8
2836,323,761,778.8,expense,Health,Dentist,16/10/2024 21:00,cash,0,535.17,649.62,21.39
4134,48,489,1038.19,income,Investment,Mutual Funds,17/05/2024 15:00,mobile_wallet,0,735.09,883.59,20.2
1090,596,853,1682.2,income,Investment,Mutual Funds,24/01/2024 10:00,cash,0,2588.99,1324.06,0
4642,236,872,1323.11,income,Salary,Contract Payment,09/01/2024 12:00,card,0,2072.24,215.06,0
6834,587,388,339.83,expense,Bills,Internet Provider,11/12/2024 05:00,bank_transfer,0,925.95,311.67,0
4504,540,487,298.09,expense,Transport,Gas Station,21/03/2024 23:00,cash,0,1577.75,1433.55,0
8069,119,189,110.91,expense,Bills,Electric Co,06/10/2024 18:00,card,0,1250.12,1918.83,53.49
5158,425,18,3005.78,income,Investment,Mutual Funds,11/07/2024 04:00,cash,0,2311.14,1314.82,0
6267,169,583,511.98,expense,Other,Misc Store,17/07/2024 00:00,mobile_wallet,0,2358.44,3733.94,58.32
9273,248,158,1793.8,income,Investment,Mutual Funds,18/03/2024 20:00,bank_transfer,0,360.2,52.84,0
9539,553,425,568.85,expense,Other,Unknown,07/10/2024 19:00,bank_transfer,0,1623.36,2517.29,55.07
8415,49,622,126.1,expense,Other,Misc Store,16/06/2024 17:00,mobile_wallet,0,1378.57,697.28,0
6079,547,481,736.8,expense,Other,Unknown,02/07/2024 15:00,card,0,649.19,36.76,0
107,570,290,603.24,expense,Entertainment,Concert Venue,14/11/2024 10:00,mobile_wallet,0,2796.99,605.12,0
3692,31,497,592.61,expense,Entertainment,Concert Venue,12/03/2024 07:00,card,0,463.25,211.19,0
8937,296,11,677.53,expense,Transport,Metro,13/05/2024 00:00,mobile_wallet,0,367.89,381.08,3.59
9786,494,534,232.11,expense,Entertainment,PlayStation Store,29/11/2024 07:00,cash,1,1174.33,413.6,0
2582,242,654,1547.02,income,Salary,Freelance Client,07/04/2024 03:00,bank_transfer,0,2805.54,1791.94,0
5499,248,41,470.16,expense,Shopping,Zara,25/12/2024 05:00,card,0,2746.09,2066.75,0
9773,424,360,504.37,expense,Other,Misc Store,02/01/2024 21:00,bank_transfer,0,523.27,71.44,0
5524,588,416,3293.2,income,Investment,Stock Broker,26/02/2024 17:00,card,0,2491.43,3349.99,34.46
6132,159,29,642.55,expense,Health,Optics,23/10/2024 15:00,card,0,2801.89,3611.77,28.9
2683,107,772,683.5,expense,Transport,Uber,16/07/2024 21:00,mobile_wallet,0,267.19,266.36,0
7961,363,314,50.84,expense,Shopping,Amazon,20/02/2024 01:00,cash,0,1659.57,1034,0
232,518,742,154.18,expense,Transport,Metro,15/08/2024 22:00,card,0,1643.98,3.34,0
2780,378,368,741.58,expense,Health,Gym,23/11/2024 12:00,bank_transfer,1,1354.05,248.84,0
6070,20,862,153.65,expense,Shopping,Sephora,24/12/2024 02:00,card,0,2987.47,26.35,0
5598,174,28,797.93,expense,Other,Service Fee,25/05/2024 22:00,cash,0,1270.46,1598.63,25.83
9017,97,633,289.39,expense,Education,Udemy,31/08/2024 14:00,card,0,225.35,118.88,0
8451,80,563,3002.95,income,Salary,Freelance Client,04/05/2024 12:00,card,0,2937.14,390.36,0
5227,355,406,15.5,expense,Other,Service Fee,21/03/2024 12:00,cash,0,2748.51,2540.89,0
8563,534,551,366.59,expense,Entertainment,Spotify,09/09/2024 06:00,bank_transfer,1,1000.01,177,0
9222,409,578,586.43,expense,Bills,Electric Co,25/12/2024 11:00,bank_transfer,0,1418.38,1215.12,0
1811,19,687,590.05,expense,Entertainment,PlayStation Store,25/11/2024 00:00,mobile_wallet,0,2717.99,2203.41,0
2484,156,360,793.75,expense,Entertainment,Cinema,11/11/2024 15:00,mobile_wallet,0,2822.19,1459.99,0
8439,157,554,657.89,expense,Shopping,Local Mall,08/04/2024 04:00,cash,0,603.15,746.52,23.77
987,77,438,106.84,expense,Bills,Water Co,20/05/2024 00:00,card,0,1354.07,1934.04,42.83
5067,516,75,210.73,expense,Bills,Gas Utility,05/07/2024 23:00,bank_transfer,0,1620.82,2005.45,23.73
2446,434,785,4124.4,income,Investment,Mutual Funds,14/08/2024 00:00,card,0,1801.31,377.33,0
9416,586,721,437.25,expense,Transport,Taxi,22/09/2024 15:00,card,1,2792.31,2073.64,0
6640,534,269,1720.59,income,Salary,Contract Payment,27/11/2024 03:00,card,0,1925.61,2545.96,32.22
3654,8,508,691.49,expense,Health,Dentist,01/02/2024 06:00,bank_transfer,0,2721.15,3987.4,46.53
410,264,555,4648.7,income,Investment,Mutual Funds,12/04/2024 20:00,card,1,2730.28,4250.78,55.69
5617,568,382,873.38,income,Investment,Mutual Funds,01/07/2024 19:00,card,0,218.92,224.4,2.5
8711,352,364,657.41,expense,Entertainment,Spotify,16/04/2024 18:00,cash,1,1591.66,1249.68,0
8514,251,649,688.64,expense,Education,Coursera,26/03/2024 13:00,bank_transfer,0,485.43,472.1,0
641,164,93,2454.4,income,Investment,Mutual Funds,24/02/2024 13:00,bank_transfer,0,364.55,249.43,0
3801,215,203,667.34,expense,Transport,Uber,17/11/2024 15:00,cash,0,2892.98,3459.26,19.57
4185,57,650,691.86,expense,Shopping,IKEA,09/07/2024 05:00,cash,0,2398.08,1469.73,0
9026,161,855,3398.72,income,Salary,Freelance Client,15/02/2024 20:00,mobile_wallet,0,1058.75,921,0
4228,104,493,160.55,expense,Bills,Gas Utility,08/12/2024 07:00,card,0,1730.14,1552.15,0
5845,516,750,409.22,expense,Transport,Taxi,07/09/2024 07:00,card,0,1969.65,1489.56,0
2538,276,179,301.86,expense,Health,Dentist,08/07/2024 02:00,cash,0,2968.56,1032.81,0
2982,384,776,240.85,expense,Bills,Mobile Carrier,29/05/2024 18:00,cash,0,639.77,273.31,0
9343,137,99,2456.26,income,Investment,Mutual Funds,24/09/2024 03:00,cash,0,739.97,565.45,0
2590,598,717,754.01,expense,Entertainment,Concert Venue,14/08/2024 18:00,mobile_wallet,0,2032.1,976.66,0
9620,522,750,191.99,expense,Bills,Electric Co,13/09/2024 23:00,bank_transfer,0,2812.41,1256.37,0
2431,503,361,491.14,expense,Bills,Internet Provider,04/05/2024 03:00,card,0,1207.53,1224.88,1.44
9565,171,429,342.99,expense,Shopping,Sephora,13/10/2024 03:00,card,0,668.95,331.63,0
4989,250,896,701.22,expense,Health,Pharmacy,16/02/2024 13:00,cash,0,805.49,929.11,15.35
6301,241,744,336.65,expense,Health,Dentist,04/01/2024 16:00,bank_transfer,0,1232.47,571.98,0
4021,200,209,44.89,expense,Transport,Uber,18/12/2024 09:00,cash,0,2564.84,28.38,0
5097,77,75,205.43,expense,Food,McDonald's,27/03/2024 15:00,card,0,2883.29,550.03,0
9277,279,473,362.46,expense,Shopping,Amazon,17/02/2024 19:00,card,0,1380.44,1389.96,0.69
1594,282,124,3092.07,income,Salary,Contract Payment,29/11/2024 00:00,bank_transfer,0,2770.45,3889.89,40.41
9595,297,744,329.82,expense,Shopping,IKEA,30/05/2024 03:00,cash,0,1802.65,2268.5,25.84
8229,539,867,361.22,expense,Food,McDonald's,02/01/2024 03:00,card,1,1359.44,740.17,0
143,591,754,4273.76,income,Investment,Mutual Funds,11/09/2024 07:00,cash,0,2823.18,2956.18,4.71
9719,109,176,261.8,expense,Education,Coursera,18/07/2024 05:00,cash,1,1058.06,1602.13,51.42
277,275,698,140.33,expense,Bills,Electric Co,07/03/2024 09:00,card,0,1109,649.47,0
8571,561,686,266.39,expense,Education,University,06/09/2024 22:00,card,0,1355.77,2.49,0
9627,433,823,1696.75,income,Investment,Mutual Funds,28/02/2024 18:00,card,0,613.7,189.35,0
8620,317,305,330.08,expense,Other,Gift,21/08/2024 08:00,cash,0,2061.94,1149.99,0
9010,493,718,229.94,expense,Health,Optics,10/02/2024 15:00,bank_transfer,0,1509.32,1921.55,27.31
2081,174,113,205.58,expense,Health,Pharmacy,09/05/2024 05:00,card,0,690.56,994.86,44.07
9681,41,139,3734.25,income,Investment,Mutual Funds,18/09/2024 23:00,bank_transfer,0,1083.87,1256.74,15.95
4883,311,466,84.79,expense,Health,Gym,11/05/2024 20:00,bank_transfer,0,2152.04,2378.58,10.53
5601,543,815,621.57,expense,Food,KFC,30/12/2024 15:00,mobile_wallet,0,810.87,525.99,0
7131,449,637,349.78,expense,Entertainment,PlayStation Store,04/04/2024 11:00,bank_transfer,0,1457.39,168.56,0
2845,37,207,630.96,expense,Food,Local Diner,15/02/2024 22:00,cash,0,1721.36,2310.85,34.25
2679,326,727,4193.29,income,Investment,Crypto Exchange,07/05/2024 11:00,bank_transfer,0,2651.42,2868.17,8.17
8930,422,722,712.26,expense,Education,University,05/05/2024 20:00,bank_transfer,0,2951.83,2860.03,0
5088,234,823,168.01,expense,Other,Service Fee,12/06/2024 17:00,cash,0,449.52,78.42,0
1336,523,162,3281.72,income,Investment,Mutual Funds,28/02/2024 21:00,mobile_wallet,0,2197.61,3388.03,54.17
2422,171,456,314.68,expense,Health,Optics,02/01/2024 04:00,bank_transfer,0,2206.25,2385.25,8.11
6159,375,661,362.03,expense,Transport,Bus Co,23/05/2024 08:00,card,0,974.49,1064.08,9.19
2782,211,137,1277.71,income,Salary,Contract Payment,21/02/2024 14:00,card,0,2331.11,1919.65,0
4246,110,209,396.96,expense,Other,Service Fee,05/02/2024 14:00,mobile_wallet,0,2448.84,2547.05,4.01
7654,266,853,4874.21,income,Investment,Stock Broker,23/01/2024 07:00,mobile_wallet,1,1544.64,1166.7,0
9582,261,750,2945.55,income,Investment,Stock Broker,31/03/2024 00:00,card,0,522.5,508.41,0
2543,481,702,53.37,expense,Other,Unknown,23/08/2024 07:00,bank_transfer,0,1009.93,350.62,0
3271,415,59,133.9,expense,Shopping,Zara,24/03/2024 09:00,bank_transfer,0,2235.83,2773.43,24.04
6578,424,648,491.07,expense,Shopping,Zara,12/12/2024 05:00,card,0,2421.97,1441.29,0
5721,307,384,2903.23,income,Investment,Stock Broker,22/09/2024 15:00,bank_transfer,1,2937.21,1654.08,0
4174,537,252,812.54,income,Investment,Stock Broker,22/09/2024 00:00,cash,0,2504.79,3727.45,48.81
1593,504,731,595.15,expense,Health,Optics,19/07/2024 22:00,mobile_wallet,0,514.7,58.01,0
5468,527,824,2153.43,income,Investment,Crypto Exchange,02/04/2024 20:00,cash,0,1552.71,815.01,0
5687,577,144,683.16,expense,Education,University,14/05/2024 07:00,mobile_wallet,0,2526.03,117.97,0
7369,43,94,526.14,expense,Shopping,Sephora,28/02/2024 04:00,bank_transfer,0,1753.38,750.88,0
4206,177,699,734.93,expense,Bills,Electric Co,19/10/2024 08:00,card,0,2741.44,1974.16,0
2553,495,424,37.91,expense,Health,Dentist,06/05/2024 16:00,mobile_wallet,0,1016.56,892.17,0
5678,575,543,248.97,expense,Shopping,Zara,13/06/2024 09:00,mobile_wallet,0,2817.45,2804.77,0
7447,547,148,500.27,expense,Food,Local Diner,24/03/2024 11:00,mobile_wallet,0,496.22,660.28,33.06
298,387,652,159.8,expense,Other,Unknown,10/03/2024 19:00,card,0,2876.86,4503.48,56.54
7494,151,191,25.79,expense,Education,Coursera,15/05/2024 00:00,card,0,1514.69,994.37,0
8539,538,267,250.18,expense,Bills,Internet Provider,15/11/2024 14:00,cash,0,255.64,274.26,7.28
5157,197,739,669.42,expense,Bills,Mobile Carrier,26/06/2024 15:00,card,0,1005.48,1444.04,43.62
3936,37,31,351.37,expense,Other,Gift,29/09/2024 04:00,mobile_wallet,0,2249.55,1612.72,0
3116,421,825,226.04,expense,Other,Service Fee,31/07/2024 23:00,mobile_wallet,1,2725.77,755.53,0
8499,280,177,104.33,expense,Food,KFC,20/05/2024 16:00,bank_transfer,0,672.85,728.84,8.32
168,82,363,428.67,expense,Education,Tuition Office,22/06/2024 16:00,bank_transfer,0,2934.04,45.53,0
